[0] #InstanceTicker (Type-1) Ver.201903050014.tsv - (c)weepjp (c)kyori19 MIT License.	[1] ScreenName	[2] DomainName	[3] FontColor	[4] BackGroundColor	[5] ImgPath	[6] ImgWidth	[7] ImgLicense	[8] WikiURL	[9] UsersVoiceURL	[10] ImgLicenseURL	[11] AdminsVoiceURL	[12] Missingno.12	[13] Missingno.13
1	mstdn.tamag.org	mstdn.tamag.org	#fff	#26a	https://wee.jp/f/mstdn.tamag.org	18	(favicon.ico)						
1	md.objektiv2.net	md.objektiv2.net	#fff	#26a	https://wee.jp/f/md.objektiv2.net	18	(favicon.ico)						
1	mstdn.toad-in-the-hole.net	mstdn.toad-in-the-hole.net	#fff	#26a	https://wee.jp/f/mstdn.toad-in-the-hole.net	18	(favicon.ico)						
1	mn.kitetu.com	mn.kitetu.com	#fff	#26a	https://wee.jp/f/mn.kitetu.com	18	(favicon.ico)						
1	nshl.xyz	nshl.xyz	#fff	#26a	https://wee.jp/f/nshl.xyz	18	(favicon.ico)						
1	mstdn.mikura.cloud	mstdn.mikura.cloud	#fff	#26a	https://wee.jp/f/mstdn.mikura.cloud	18	(favicon.ico)						
1	tooting.ai	tooting.ai	#fff	#26a	https://wee.jp/f/tooting.ai	18	(favicon.ico)						
1	syosetu.social	syosetu.social	#fff	#26a	https://wee.jp/f/syosetu.social	18	(favicon.ico)						
1	garakuta.online	garakuta.online	#fff	#26a	https://wee.jp/f/garakuta.online	18	(favicon.ico)						
1	mastodon.yamaken.jp	mastodon.yamaken.jp	#fff	#26a	https://wee.jp/f/mastodon.yamaken.jp	18	(favicon.ico)						
1	sin.tyaku.com	sin.tyaku.com	#fff	#26a	https://wee.jp/f/sin.tyaku.com	18	(favicon.ico)						
1	orenoshiro.site	orenoshiro.site	#fff	#26a	https://wee.jp/f/orenoshiro.site	18	(favicon.ico)						
1	nshl.xyz	nshl.xyz	#fff	#26a	https://wee.jp/f/nshl.xyz	18	(favicon.ico)						
1	nayukana.info	nayukana.info	#fff	#26a	https://wee.jp/f/nayukana.info	18	(favicon.ico)						
1	rcj.mstdon.app	rcj.mstdon.app	#fff	#26a	https://wee.jp/f/rcj.mstdon.app	18	(favicon.ico)						
1	dongeki.com	dongeki.com	#fff	#26a	https://wee.jp/f/dongeki.com	18	(favicon.ico)						
1	mstd.toco2.fun	mstd.toco2.fun	#fff	#26a	https://wee.jp/f/mstd.toco2.fun	18	(favicon.ico)						
1	mastodon.farman.tokyo	mastodon.farman.tokyo	#fff	#26a	https://wee.jp/f/mastodon.farman.tokyo	18	(favicon.ico)						
2	mastodon.social	mastodon.social	#fff	#46a	https://wee.jp/f/mastodon.social	18	(favicon.ico)	https://ja.mstdn.wiki/Mastodon.social					
2	mastodon.xyz	mastodon.xyz	#fff	#46a	https://wee.jp/f/mastodon.xyz	18	(favicon.ico)	https://ja.mstdn.wiki/Mastodon.xyz					
2	mastodon.cloud	mastodon.cloud	#fff	#46a	https://wee.jp/f/mastodon.cloud	18	(favicon.ico)	https://ja.mstdn.wiki/Mastodon.cloud					
2	mastodon.host	mastodon.host	#fff	#46a	https://wee.jp/f/mastodon.host	18	(favicon.ico)	https://ja.mstdn.wiki/Mastodon.host					
2	mastodon.art	mastodon.art	#fff	#46a	https://wee.jp/f/mastodon.art	18	(favicon.ico)	https://ja.mstdn.wiki/Mastodon.ART					
2	mastodon.club	mastodon.club	#fff	#46a	https://wee.jp/f/mastodon.club	18	(favicon.ico)						
2	mastodon.at	mastodon.at	#fff	#46a	https://wee.jp/f/mastodon.at	18	(favicon.ico)						
2	mastodon.eus	mastodon.eus	#fff	#46a	https://wee.jp/f/mastodon.eus	18	(favicon.ico)						
2	mastodon.technology	mastodon.technology	#fff	#46a	https://wee.jp/f/mastodon.technology	18	(favicon.ico)						
2	quey.org	quey.org	#fff	#46a	https://wee.jp/f/quey.org	18	(favicon.ico)						
2	humblr.social	humblr.social	#fff	#46a	https://wee.jp/f/humblr.social	18	(favicon.ico)						
2	masto.pt	masto.pt	#fff	#46a	https://wee.jp/f/masto.pt	18	(favicon.ico)	https://ja.mstdn.wiki/Masto.pt					
2	niu.moe	niu.moe	#fff	#46a	https://wee.jp/f/niu.moe	18	(favicon.ico)	https://ja.mstdn.wiki/Niu.moe					
2	mstdn.io	mstdn.io	#fff	#46a	https://wee.jp/f/mstdn.io	18	(favicon.ico)	https://ja.mstdn.wiki/Mstdn.io					
2	octodon.social	octodon.social	#fff	#46a	https://wee.jp/f/octodon.social	18	(favicon.ico)	https://ja.mstdn.wiki/Mastodon_Instances_(octodon.social)					
2	cybre.space	cybre.space	#fff	#46a	https://wee.jp/f/cybre.space	18	(favicon.ico)						
2	mamot.fr	mamot.fr	#fff	#46a	https://wee.jp/f/mamot.fr	18	(favicon.ico)	https://ja.mstdn.wiki/Mastory					
2	kirakiratter.com	kirakiratter.com	#fff	#46a	https://wee.jp/f/kirakiratter.com	18	(favicon.ico)	https://ja.mstdn.wiki/Kirakiratter.com					
2	switter.at	switter.at	#fff	#46a	https://wee.jp/f/switter.at	18	(favicon.ico)	https://ja.mstdn.wiki/Switter.at					
2	glitch.social	glitch.social	#fff	#46a	https://wee.jp/f/glitch.social	18	(favicon.ico)	https://ja.mstdn.wiki/Glitch.social					
2	ephemeral.glitch.social	ephemeral.glitch.social	#fff	#46a	https://wee.jp/f/ephemeral.glitch.social	18	(favicon.ico)	https://ja.mstdn.wiki/Ephemeral.glitch.social					
2	Twingyeo (트잉여)	twingyeo.kr	#fff	#46a	https://wee.jp/f/twingyeo.kr	18	(favicon.ico)	https://ja.mstdn.wiki/Twingyeo.kr					
2	occult.camp	occult.camp	#fff	#46a	https://wee.jp/f/occult.camp	18	(favicon.ico)						
2	awooo.club	awooo.club	#fff	#46a	https://wee.jp/f/awooo.club	18	(favicon.ico)						
2	shelter.moe	shelter.moe	#fff	#46a	https://wee.jp/f/shelter.moe	18	(favicon.ico)						
2	framapiaf.org	framapiaf.org	#fff	#46a	https://wee.jp/f/framapiaf.org	18	(favicon.ico)	https://ja.mstdn.wiki/Framapiaf.org					
2	diaspodon.fr	diaspodon.fr	#fff	#46a	https://wee.jp/f/diaspodon.fr	18	(favicon.ico)						
2	queer.town	queer.town	#fff	#46a	https://wee.jp/f/queer.town	18	(favicon.ico)						
2	witchcraft.cafe	witchcraft.cafe	#fff	#46a	https://wee.jp/f/witchcraft.cafe	18	(favicon.ico)						
2	eldritch.cafe	eldritch.cafe	#fff	#46a	https://wee.jp/f/eldritch.cafe	18	(favicon.ico)						
2	radical.town	radical.town	#fff	#46a	https://wee.jp/f/radical.town	18	(favicon.ico)						
2	jorts.horse	jorts.horse	#fff	#46a	https://wee.jp/f/jorts.horse	18	(favicon.ico)						
2	sunbeam.city	sunbeam.city	#fff	#46a	https://wee.jp/f/sunbeam.city	18	(favicon.ico)						
2	hostux.social	hostux.social	#fff	#46a	https://wee.jp/f/hostux.social	18	(favicon.ico)						
2	chaos.social	chaos.social	#fff	#46a	https://wee.jp/f/chaos.social	18	(favicon.ico)						
2	长毛象中文站	cmx.im	#fff	#46a	https://wee.jp/f/cmx.im	18	(favicon.ico)	https://ja.mstdn.wiki/Cmx.im					
2	qoto.org	qoto.org	#fff	#46a	https://wee.jp/f/qoto.org	18	(favicon.ico)						
2	guillotines.masto.host	guillotines.masto.host	#fff	#46a	https://wee.jp/f/guillotines.masto.host	18	(favicon.ico)						
2	todon.nl	todon.nl	#fff	#46a	https://wee.jp/f/todon.nl	18	(favicon.ico)						
2	toot.cat	toot.cat	#fff	#46a	https://wee.jp/f/toot.cat	18	(favicon.ico)						
2	fosstodon.org	fosstodon.org	#fff	#46a	https://wee.jp/f/fosstodon.org	18	(favicon.ico)						
2	wandering.shop	wandering.shop	#fff	#46a	https://wee.jp/f/wandering.shop	18	(favicon.ico)						
2	mastodon.sdf.org	mastodon.sdf.org	#fff	#46a	https://wee.jp/f/mastodon.sdf.org	18	(favicon.ico)						
2	icosahedron.website	icosahedron.website	#fff	#46a	https://wee.jp/f/icosahedron.website	18	(favicon.ico)						
2	soc.ialis.me	soc.ialis.me	#fff	#46a	https://wee.jp/f/soc.ialis.me	18	(favicon.ico)						
2	cryptids.online	cryptids.online	#fff	#46a	https://wee.jp/f/cryptids.online	18	(favicon.ico)						
2	(｀・ω・´) 嘟嘟噜	wxw.moe	#fff	#46a	https://wee.jp/f/wxw.moe	18	(favicon.ico)	https://ja.mstdn.wiki/Wxw.moe					
2	toot.cafe	toot.cafe	#fff	#46a	https://wee.jp/f/toot.cafe	18	(favicon.ico)						
2	mastodon.tetaneutral.net	mastodon.tetaneutral.net	#fff	#46a	https://wee.jp/f/mastodon.tetaneutral.net	18	(favicon.ico)						
2	social.taker.fr	social.taker.fr	#fff	#46a	https://wee.jp/f/social.taker.fr	18	(favicon.ico)						
2	elekk.xyz	elekk.xyz	#fff	#46a	https://wee.jp/f/elekk.xyz	18	(favicon.ico)						
2	yiff.life	yiff.life	#fff	#46a	https://wee.jp/f/yiff.life	18	(favicon.ico)						
2	playvicious.social	playvicious.social	#fff	#46a	https://wee.jp/f/playvicious.social	18	(favicon.ico)						
2	twinja.club	twinja.club	#fff	#46a	https://wee.jp/f/twinja.club	18	(favicon.ico)						
2	4eva.online	4eva.online	#fff	#46a	https://wee.jp/f/4eva.online	18	(favicon.ico)						
2	shelter.moe	shelter.moe	#fff	#46a	https://wee.jp/f/shelter.moe	18	(favicon.ico)						
2	aus.social	aus.social	#fff	#46a	https://wee.jp/f/aus.social	18	(favicon.ico)						
2	social.coop	social.coop	#fff	#46a	https://wee.jp/f/social.coop	18	(favicon.ico)						
2	chitter.xyz	chitter.xyz	#fff	#46a	https://wee.jp/f/chitter.xyz	18	(favicon.ico)						
2	mastodon.ketchupma.io	mastodon.ketchupma.io	#fff	#46a	https://wee.jp/f/mastodon.ketchupma.io	18	(favicon.ico)						
2	gensokyo.social	gensokyo.social	#fff	#46a	https://wee.jp/f/gensokyo.social	18	(favicon.ico)						
2	chat.cdstm.ch	chat.cdstm.ch	#fff	#46a	https://wee.jp/f/chat.cdstm.ch	18	(favicon.ico)						
2	kosmos.social	kosmos.social	#fff	#46a	https://wee.jp/f/kosmos.social	18	(favicon.ico)						
2	whomst.dog	whomst.dog	#fff	#46a	https://wee.jp/f/whomst.dog	18	(favicon.ico)						
2	toot.la	toot.la	#fff	#46a	https://wee.jp/f/toot.la	18	(favicon.ico)						
2	qaf.men	qaf.men	#fff	#46a	https://wee.jp/f/qaf.men	18	(favicon.ico)						
2	innerwebs.social	innerwebs.social	#fff	#46a	https://wee.jp/f/innerwebs.social	18	(favicon.ico)						
2	pony.social	pony.social	#fff	#46a	https://wee.jp/f/pony.social	18	(favicon.ico)						
2	snouts.online	snouts.online	#fff	#46a	https://wee.jp/f/snouts.online	18	(favicon.ico)						
2	appdot.net	appdot.net	#fff	#46a	https://wee.jp/f/appdot.net	18	(favicon.ico)						
2	mast.eu.org	mast.eu.org	#fff	#46a	https://wee.jp/f/mast.eu.org	18	(favicon.ico)						
2	queer.party	queer.party	#fff	#46a	https://wee.jp/f/queer.party	18	(favicon.ico)						
2	mao.daizhige.org	mao.daizhige.org	#fff	#46a	https://wee.jp/f/mao.daizhige.org	18	(favicon.ico)	https://ja.mstdn.wiki/Mao.daizhige.org					
2	the.goofs.space	the.goofs.space	#fff	#46a	https://wee.jp/f/the.goofs.space	18	(favicon.ico)						
2	witches.live	witches.live	#fff	#46a	https://wee.jp/f/witches.live	18	(favicon.ico)						
2	social.targaryen.house	social.targaryen.house	#fff	#46a	https://wee.jp/f/social.targaryen.house	18	(favicon.ico)						
2	social.homunyan.com	social.homunyan.com	#fff	#46a	https://wee.jp/f/social.homunyan.com	18	(favicon.ico)						
2	toot.chat	toot.chat	#fff	#46a	https://wee.jp/f/toot.chat	18	(favicon.ico)						
2	uwu.social	uwu.social	#fff	#46a	https://wee.jp/f/uwu.social	18	(favicon.ico)						
2	donphan.social	donphan.social	#fff	#46a	https://wee.jp/f/donphan.social	18	(favicon.ico)						
2	mastd.racing	mastd.racing	#fff	#46a	https://wee.jp/f/mastd.racing	18	(favicon.ico)						
2	die-partei.social	die-partei.social	#fff	#46a	https://wee.jp/f/die-partei.social	18	(favicon.ico)						
2	en.osm.town	en.osm.town	#fff	#46a	https://wee.jp/f/en.osm.town	18	(favicon.ico)						
2	noagendasocial.com	noagendasocial.com	#fff	#46a	https://wee.jp/f/noagendasocial.com	18	(favicon.ico)						
2	nulled.red	nulled.red	#fff	#46a	https://wee.jp/f/nulled.red	18	(favicon.ico)						
2	toot-lab.reclaim.technology	toot-lab.reclaim.technology	#fff	#46a	https://wee.jp/f/toot-lab.reclaim.technology	18	(favicon.ico)						
2	kitty.town	kitty.town	#fff	#46a	https://wee.jp/f/kitty.town	18	(favicon.ico)						
2	social.wxcafe.net	social.wxcafe.net	#fff	#46a	https://wee.jp/f/social.wxcafe.net	18	(favicon.ico)						
2	infosec.exchange	infosec.exchange	#fff	#46a	https://wee.jp/f/infosec.exchange	18	(favicon.ico)						
2	computerfairi.es	computerfairi.es	#fff	#46a	https://wee.jp/f/computerfairi.es	18	(favicon.ico)						
2	social.imirhil.fr	social.imirhil.fr	#fff	#46a	https://wee.jp/f/social.imirhil.fr	18	(favicon.ico)						
2	birdsite.link	birdsite.link	#fff	#46a	https://wee.jp/f/birdsite.link	18	(favicon.ico)						
2	animeisgay.com	animeisgay.com	#fff	#46a	https://wee.jp/f/animeisgay.com	18	(favicon.ico)						
2	deadinsi.de	deadinsi.de	#fff	#46a	https://wee.jp/f/deadinsi.de	18	(favicon.ico)						
2	comicscamp.club	comicscamp.club	#fff	#46a	https://wee.jp/f/comicscamp.club	18	(favicon.ico)						
2	banana.dog	banana.dog	#fff	#46a	https://wee.jp/f/banana.dog	18	(favicon.ico)						
2	fellies.social	fellies.social	#fff	#46a	https://wee.jp/f/fellies.social	18	(favicon.ico)						
2	mast.datamol.org	mast.datamol.org	#fff	#46a	https://wee.jp/f/mast.datamol.org	18	(favicon.ico)						
2	royalaid.me	royalaid.me	#fff	#46a	https://wee.jp/f/royalaid.me	18	(favicon.ico)						
2	mstdn.quebec.gq	mstdn.quebec.gq	#fff	#46a	https://wee.jp/f/mstdn.quebec.gq	18	(favicon.ico)						
2	mastodon.lubar.me	mastodon.lubar.me	#fff	#46a	https://wee.jp/f/mastodon.lubar.me	18	(favicon.ico)						
2	toot.devfs.xyz	toot.devfs.xyz	#fff	#46a	https://wee.jp/f/toot.devfs.xyz	18	(favicon.ico)						
2	glasses.moe	glasses.moe	#fff	#46a	https://wee.jp/f/glasses.moe	18	(favicon.ico)						
2	social.linux.pizza	social.linux.pizza	#fff	#46a	https://wee.jp/f/social.linux.pizza	18	(favicon.ico)						
2	social.dropbear.xyz	social.dropbear.xyz	#fff	#46a	https://wee.jp/f/social.dropbear.xyz	18	(favicon.ico)						
2	hellsite.tyronesama.moe	hellsite.tyronesama.moe	#fff	#46a	https://wee.jp/f/hellsite.tyronesama.moe	18	(favicon.ico)						
2	producers.masto.host	producers.masto.host	#fff	#46a	https://wee.jp/f/producers.masto.host	18	(favicon.ico)						
2	forreal.masto.host	forreal.masto.host	#fff	#46a	https://wee.jp/f/forreal.masto.host	18	(favicon.ico)						
2	mastodon.macsnet.cz	mastodon.macsnet.cz	#fff	#46a	https://wee.jp/f/mastodon.macsnet.cz	18	(favicon.ico)						
2	calc.news	calc.news	#fff	#46a	https://wee.jp/f/calc.news	18	(favicon.ico)						
2	ramses.amicidelbaretto.org	ramses.amicidelbaretto.org	#fff	#46a	https://wee.jp/f/ramses.amicidelbaretto.org	18	(favicon.ico)						
2	social.unextro.net	social.unextro.net	#fff	#46a	https://wee.jp/f/social.unextro.net	18	(favicon.ico)						
2	mastodon.barkshark.tk	mastodon.barkshark.tk	#fff	#46a	https://wee.jp/f/mastodon.barkshark.tk	18	(favicon.ico)						
2	beach.city	beach.city	#fff	#46a	https://wee.jp/f/beach.city	18	(favicon.ico)						
2	takeoverthe.world	takeoverthe.world	#fff	#46a	https://wee.jp/f/takeoverthe.world	18	(favicon.ico)						
2	miaou.drycat.fr	miaou.drycat.fr	#fff	#46a	https://wee.jp/f/miaou.drycat.fr	18	(favicon.ico)						
2	onster.farm	onster.farm	#fff	#46a	https://wee.jp/f/onster.farm	18	(favicon.ico)						
2	plush.city	plush.city	#fff	#46a	https://wee.jp/f/plush.city	18	(favicon.ico)						
2	es.muy.moe	es.muy.moe	#fff	#46a	https://wee.jp/f/es.muy.moe	18	(favicon.ico)						
2	botsin.space	botsin.space	#fff	#46a	https://wee.jp/f/botsin.space	18	(favicon.ico)						
2	berries.space	berries.space	#fff	#46a	https://wee.jp/f/berries.space	18	(favicon.ico)						
2	toot.site	toot.site	#fff	#46a	https://wee.jp/f/toot.site	18	(favicon.ico)						
2	ubuntu.social	ubuntu.social	#fff	#46a	https://wee.jp/f/ubuntu.social	18	(favicon.ico)						
2	moytura.org	moytura.org	#fff	#46a	https://wee.jp/f/moytura.org	18	(favicon.ico)						
2	raggedfeathers.com	raggedfeathers.com	#fff	#46a	https://wee.jp/f/raggedfeathers.com	18	(favicon.ico)						
2	social.lescorpsdereve.space	social.lescorpsdereve.space	#fff	#46a	https://wee.jp/f/social.lescorpsdereve.space	18	(favicon.ico)						
2	freeradical.zone	freeradical.zone	#fff	#46a	https://wee.jp/f/freeradical.zone	18	(favicon.ico)						
2	trollian.space	trollian.space	#fff	#46a	https://wee.jp/f/trollian.space	18	(favicon.ico)						
2	equestria.social	equestria.social	#fff	#46a	https://wee.jp/f/equestria.social	18	(favicon.ico)						
2	tooting.intensifi.es	tooting.intensifi.es	#fff	#46a	https://wee.jp/f/tooting.intensifi.es	18	(favicon.ico)						
2	social.okaris.de	social.okaris.de	#fff	#46a	https://wee.jp/f/social.okaris.de	18	(favicon.ico)						
2	bibeogaem.zone	bibeogaem.zone	#fff	#46a	https://wee.jp/f/bibeogaem.zone	18	(favicon.ico)						
2	mastodon.bida.im	mastodon.bida.im	#fff	#46a	https://wee.jp/f/mastodon.bida.im	18	(favicon.ico)						
2	sinblr.com	sinblr.com	#fff	#46a	https://wee.jp/f/sinblr.com	18	(favicon.ico)						
2	social.quodverum.com	social.quodverum.com	#fff	#46a	https://wee.jp/f/social.quodverum.com	18	(favicon.ico)						
2	emacsen.net	emacsen.net	#fff	#46a	https://wee.jp/f/emacsen.net	18	(favicon.ico)						
2	mastodon.papey.fr	mastodon.papey.fr	#fff	#46a	https://wee.jp/f/mastodon.papey.fr	18	(favicon.ico)						
2	mastodon.gougere.fr	mastodon.gougere.fr	#fff	#46a	https://wee.jp/f/mastodon.gougere.fr	18	(favicon.ico)						
2	meemu.org	meemu.org	#fff	#46a	https://wee.jp/f/meemu.org	18	(favicon.ico)						
2	freedom.horse	freedom.horse	#fff	#46a	https://wee.jp/f/freedom.horse	18	(favicon.ico)						
2	glaceon.social	glaceon.social	#fff	#46a	https://wee.jp/f/glaceon.social	18	(favicon.ico)						
2	wokka.be	wokka.be	#fff	#46a	https://wee.jp/f/wokka.be	18	(favicon.ico)						
2	newsbots.eu	newsbots.eu	#fff	#46a	https://wee.jp/f/newsbots.eu	18	(favicon.ico)						
2	wafflec.one	wafflec.one	#fff	#46a	https://wee.jp/f/wafflec.one	18	(favicon.ico)						
2	wafflec.one	mastodon.wafflec.one	#fff	#46a	https://wee.jp/f/mastodon.wafflec.one	18	(favicon.ico)						
2	sleeping.town	sleeping.town	#fff	#46a	https://wee.jp/f/sleeping.town	18	(favicon.ico)						
2	sleeping.town	mastodon.sleeping.town	#fff	#46a	https://wee.jp/f/mastodon.sleeping.town	18	(favicon.ico)						
2	lgbt.io	lgbt.io	#fff	#46a	https://wee.jp/f/lgbt.io	18	(favicon.ico)						
2	mstdn.mx	mstdn.mx	#fff	#46a	https://wee.jp/f/mstdn.mx	18	(favicon.ico)						
2	lamp.institute	lamp.institute	#fff	#46a	https://wee.jp/f/lamp.institute	18	(favicon.ico)						
2	wake.st	wake.st	#fff	#46a	https://wee.jp/f/wake.st	18	(favicon.ico)						
3	pleroma.soykaf.com	pleroma.soykaf.com	#da5	#123	https://wee.jp/f/pleroma.soykaf.com	18	(favicon.ico)	https://ja.mstdn.wiki/Pleroma					
3	pleroma.gdgd.jp.net	pleroma.gdgd.jp.net	#da5	#123	https://wee.jp/f/pleroma.gdgd.jp.net	18	(favicon.ico)						
3	plrm.ht164.jp	plrm.ht164.jp	#da5	#123	https://wee.jp/f/plrm.ht164.jp	18	(favicon.ico)						
3	pleroma.vocalodon.net	pleroma.vocalodon.net	#da5	#123	https://wee.jp/f/pleroma.vocalodon.net	18	(favicon.ico)						
3	pl.telteltel.com	pl.telteltel.com	#da5	#123	https://wee.jp/f/pl.telteltel.com	18	(favicon.ico)						
3	shitposter.club	shitposter.club	#da5	#123	https://wee.jp/f/shitposter.club	18	(favicon.ico)						
3	plero.ma	plero.ma	#da5	#123	https://wee.jp/f/plero.ma	18	(favicon.ico)						
3	pleroma.site	pleroma.site	#da5	#123	https://wee.jp/f/pleroma.site	18	(favicon.ico)						
3	3.distsn.org	3.distsn.org	#da5	#123	https://wee.jp/f/3.distsn.org	18	(favicon.ico)						
3	kawen.space	kawen.space	#da5	#123	https://wee.jp/f/kawen.space	18	(favicon.ico)						
3	ple.watachan.net	ple.watachan.net	#da5	#123	https://wee.jp/f/ple.watachan.net	18	(favicon.ico)						
3	talknet.akabe.co	talknet.akabe.co	#da5	#123	https://wee.jp/f/talknet.akabe.co	18	(favicon.ico)						
3	plrm.beanlog.xyz	plrm.beanlog.xyz	#da5	#123	https://wee.jp/f/plrm.beanlog.xyz	18	(favicon.ico)						
3	pl.smuglo.li	pl.smuglo.li	#da5	#123	https://wee.jp/f/pl.smuglo.li	18	(favicon.ico)						
3	sale.gauchiste.club	sale.gauchiste.club	#da5	#123	https://wee.jp/f/sale.gauchiste.club	18	(favicon.ico)						
3	weeaboo.space	weeaboo.space	#da5	#123	https://wee.jp/f/weeaboo.space	18	(favicon.ico)						
3	the.hedgehoghunter.club	the.hedgehoghunter.club	#da5	#123	https://wee.jp/f/the.hedgehoghunter.club	18	(favicon.ico)						
3	pleroma.tuxcrafting.cf	pleroma.tuxcrafting.cf	#da5	#123	https://wee.jp/f/pleroma.tuxcrafting.cf	18	(favicon.ico)						
3	social.sakamoto.gq	social.sakamoto.gq	#da5	#123	https://wee.jp/f/social.sakamoto.gq	18	(favicon.ico)						
3	letsalllovela.in	letsalllovela.in	#da5	#123	https://wee.jp/f/letsalllovela.in	18	(favicon.ico)						
3	iscute.moe	iscute.moe	#da5	#123	https://wee.jp/f/iscute.moe	18	(favicon.ico)						
3	social.beepboop.ga	social.beepboop.ga	#da5	#123	https://wee.jp/f/social.beepboop.ga	18	(favicon.ico)						
3	pleroma.nakanod.net	pleroma.nakanod.net	#da5	#123	https://wee.jp/f/pleroma.nakanod.net	18	(favicon.ico)						
3	pleroma.io	pleroma.io	#da5	#123	https://wee.jp/f/pleroma.io	18	(favicon.ico)						
3	rabbit.country	rabbit.country	#da5	#123	https://wee.jp/f/rabbit.country	18	(favicon.ico)						
3	pikachu.rocks	pikachu.rocks	#da5	#123	https://wee.jp/f/pikachu.rocks	18	(favicon.ico)						
3	pla.social	pla.social	#da5	#123	https://wee.jp/f/pla.social	18	(favicon.ico)						
3	pleroma7.pla1.net	pleroma7.pla1.net	#da5	#123	https://wee.jp/f/pleroma7.pla1.net	18	(favicon.ico)						
3	pleroma.pla1.net	pleroma.pla1.net	#da5	#123	https://wee.jp/f/pleroma.pla1.net	18	(favicon.ico)						
3	soliton.nonlinear.zone	soliton.nonlinear.zone	#da5	#123	https://wee.jp/f/soliton.nonlinear.zone	18	(favicon.ico)						
3	social.toromino.de	social.toromino.de	#da5	#123	https://wee.jp/f/social.toromino.de	18	(favicon.ico)						
3	social.libre.fi	social.libre.fi	#da5	#123	https://wee.jp/f/social.libre.fi	18	(favicon.ico)						
3	p.a3.pm	p.a3.pm	#da5	#123	https://wee.jp/f/p.a3.pm	18	(favicon.ico)						
3	tomo.airen-no-jikken.icu	tomo.airen-no-jikken.icu	#da5	#123	https://wee.jp/f/tomo.airen-no-jikken.icu	18	(favicon.ico)						
3	cybre.club	cybre.club	#da5	#123	https://wee.jp/f/cybre.club	18	(favicon.ico)						
3	pleroma.xyz	pleroma.xyz	#da5	#123	https://wee.jp/f/pleroma.xyz	18	(favicon.ico)						
3	nemoroma.ml	nemoroma.ml	#da5	#123	https://wee.jp/f/nemoroma.ml	18	(favicon.ico)						
3	mamemoma.mamemo.online	mamemoma.mamemo.online	#da5	#123	https://wee.jp/f/mamemoma.mamemo.online	18	(favicon.ico)						
3	habitat.lunarpunk.space	habitat.lunarpunk.space	#da5	#123	https://wee.jp/f/habitat.lunarpunk.space	18	(favicon.ico)						
3	pl.at7s.me	pl.at7s.me	#da5	#123	https://wee.jp/f/pl.at7s.me	18	(favicon.ico)						
3	plrm.polyohm.net	plrm.polyohm.net	#da5	#123	https://wee.jp/f/plrm.polyohm.net	18	(favicon.ico)						
3	patch.cx	patch.cx	#da5	#123	https://wee.jp/f/patch.cx	18	(favicon.ico)						
4	misskey.xyz	misskey.xyz	#fff	#17a	https://wee.jp/f/misskey.xyz	18	(favicon.ico)	https://ja.mstdn.wiki/Misskey					
4	misskey.jp	misskey.jp	#fff	#17a	https://wee.jp/f/misskey.jp	18	(favicon.ico)						
4	msk.kirigakure.net	msk.kirigakure.net	#fff	#17a	https://wee.jp/f/msk.kirigakure.net	18	(favicon.ico)						
4	misskey.m544.net	misskey.m544.net	#fff	#17a	https://wee.jp/f/misskey.m544.net	18	(favicon.ico)						
4	misskey.xps2.net	misskey.xps2.net	#fff	#17a	https://wee.jp/f/misskey.xps2.net	18	(favicon.ico)						
4	mewl.me	mewl.me	#fff	#17a	https://wee.jp/f/mewl.me	18	(favicon.ico)						
4	💛.tk	xn--6r8h.tk	#fff	#17a	https://wee.jp/f/xn--6r8h.tk	18	(favicon.ico)						
4	misskey.barippi.com	misskey.barippi.com	#fff	#17a	https://wee.jp/f/misskey.barippi.com	18	(favicon.ico)						
4	msky.tokyo	msky.tokyo	#fff	#17a	https://wee.jp/f/msky.tokyo	18	(favicon.ico)						
4	misskey.myhome.cx	misskey.myhome.cx	#fff	#17a	https://wee.jp/f/misskey.myhome.cx	18	(favicon.ico)						
4	misskey.love	misskey.love	#fff	#17a	https://wee.jp/f/misskey.love	18	(favicon.ico)						
4	mk.kigurumi.fun	mk.kigurumi.fun	#fff	#17a	https://wee.jp/f/mk.kigurumi.fun	18	(favicon.ico)						
4	noir.pub	noir.pub	#fff	#17a	https://wee.jp/f/noir.pub	18	(favicon.ico)						
4	msky.naru.cafe	msky.naru.cafe	#fff	#17a	https://wee.jp/f/msky.naru.cafe	18	(favicon.ico)						
4	uselesslesbian.club	uselesslesbian.club	#fff	#17a	https://wee.jp/f/uselesslesbian.club	18	(favicon.ico)						
4	uhouho.xyz	uhouho.xyz	#fff	#17a	https://wee.jp/f/uhouho.xyz	18	(favicon.ico)						
4	yuzulia.xyz	yuzulia.xyz	#fff	#17a	https://wee.jp/f/yuzulia.xyz	18	(favicon.ico)						
4	misskey.nokotaro.com	misskey.nokotaro.com	#fff	#17a	https://wee.jp/f/misskey.nokotaro.com	18	(favicon.ico)						
4	msk.kirigakure.net	msk.kirigakure.net	#fff	#17a	https://wee.jp/f/msk.kirigakure.net	18	(favicon.ico)						
4	emoji.msky.work	emoji.msky.work	#fff	#17a	https://wee.jp/f/emoji.msky.work	18	(favicon.ico)						
4	819.blue	819.blue	#fff	#17a	https://wee.jp/f/819.blue	18	(favicon.ico)						
