[0] #InstanceTicker (Type-0) Ver.201912081130.tsv - Fedplaset is (c)weepjp  MIT License.	ScreenName	ServerName	FontColor	BGColor	ImgPath	ImgWidth	ImgLicense	WikiURL	ID	ImgLicenseURL	AdminsVoiceURL	no12	no13
2	mastodon.cipherbliss.com	mastodon.cipherbliss.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		426				
2	长毛象中文站	cmx.im	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Cmx.im	427				
2	comicscamp.club	comicscamp.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		428				
2	computerfairi.es	computerfairi.es	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		429				
2	cryptids.online	cryptids.online	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		430				
2	cybre.space	cybre.space	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		431				
2	a.daizhige.org	a.daizhige.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/A.daizhige.org	432				
2	mao.daizhige.org	mao.daizhige.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mao.daizhige.org	433				
2	mast.datamol.org	mast.datamol.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		434				
2	dobbs.town	dobbs.town	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		435				
2	deadinsi.de	deadinsi.de	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		436				
2	diaspodon.fr	diaspodon.fr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		437				
2	die-partei.social	die-partei.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		438				
2	masto.donte.com.br	masto.donte.com.br	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		439				
2	donotban.com	donotban.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		850				
2	donphan.social	donphan.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		440				
2	social.dropbear.xyz	social.dropbear.xyz	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		441				
2	miaou.drycat.fr	miaou.drycat.fr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		442				
2	eldritch.cafe	eldritch.cafe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		444				
2	elekk.xyz	elekk.xyz	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		445				
2	emacsen.net	emacsen.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		446				
2	epic.haus	epic.haus	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		447				
2	equestria.social	equestria.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		448				
2	mastodon.etalab.gouv.fr	mastodon.etalab.gouv.fr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		450				
2	mast.eu.org	mast.eu.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		451				
2	fellies.social	fellies.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		452				
2	fosstodon.org	fosstodon.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		453				
2	framapiaf.org	framapiaf.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Framapiaf.org	454				
2	freedom.horse	freedom.horse	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		455				
2	freeradical.zone	freeradical.zone	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		456				
2	futuregadgetlab.cc	futuregadgetlab.cc	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		457				
2	g0v.social	g0v.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		458				
2	mastodon.gamedev.place	mastodon.gamedev.place	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		459				
2	gensokyo.social	gensokyo.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		460				
2	glaceon.social	glaceon.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		461				
2	gameliberty.club	gameliberty.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		462				
2	ephemeral.glitch.social	ephemeral.glitch.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Ephemeral.glitch.social	463				
2	glitch.social	glitch.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Glitch.social	464				
2	goblin.camp	goblin.camp	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		465				
2	godforsaken.website	godforsaken.website	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		466				
2	the.goofs.space	the.goofs.space	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		467				
2	gwomp.com	gwomp.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		468				
2	mastodon.gougere.fr	mastodon.gougere.fr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		469				
2	hellsite.site	hellsite.site	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		470				
2	high.cat	high.cat	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		827				
2	m.hitorino.moe	m.hitorino.moe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		825				
2	social.homunyan.com	social.homunyan.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		471				
2	hostux.social	hostux.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		472				
2	humblr.social	humblr.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		473				
2	m.hxbus.net	m.hxbus.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		829				
2	soc.ialis.me	soc.ialis.me	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		474				
2	icosahedron.website	icosahedron.website	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		476				
2	social.imirhil.fr	social.imirhil.fr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		477				
2	infosec.exchange	infosec.exchange	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		478				
2	tooting.intensifi.es	tooting.intensifi.es	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		479				
2	social.jesuislibre.net	social.jesuislibre.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		480				
2	jawns.club	jawns.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		481				
2	jorts.horse	jorts.horse	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		482				
2	mastodon.ketchupma.io	mastodon.ketchupma.io	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		483				
2	kinkyelephant.com	kinkyelephant.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		484				
2	kirakiratter.com	kirakiratter.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Kirakiratter.com	485				
2	kitty.town	kitty.town	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		486				
2	kosmos.social	kosmos.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		487				
2	layer8.space	layer8.space	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		488				
2	lesbianschool.com	lesbianschool.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		489				
2	lgbt.io	lgbt.io	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		490				
2	lgbtq.cool	lgbtq.cool	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		491				
2	liberdon.com	liberdon.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		492				
2	libertalia.world	libertalia.world	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		493				
2	social.illegalpornography.com	social.illegalpornography.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		494				
2	social.librem.one	social.librem.one	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		495				
2	librem.one	librem.one	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		496				
2	social.linux.pizza	social.linux.pizza	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		497				
2	mastodon.lubar.me	mastodon.lubar.me	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		498				
2	mamot.fr	mamot.fr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mastory	499				
2	mas.to	mas.to	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		675				
2	ins.mastalab.app	ins.mastalab.app	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		804				
2	mastd.racing	mastd.racing	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		500				
2	masto.ninja	masto.ninja	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Masto.ninja	840				
2	masto.pt	masto.pt	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Masto.pt	501				
2	mastodon.art	mastodon.art	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.ART	502				
2	mastodon.at	mastodon.at	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		503				
2	mastodon.cc	mastodon.cc	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		830				
2	mastodon.cloud	mastodon.cloud	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.cloud	504				
2	mastodon.club	mastodon.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		505				
2	mastodon.eus	mastodon.eus	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		506				
2	mastodon.host	mastodon.host	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.host	507				
2	mastodon.ml	mastodon.ml	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		853				
2	mastodon.sk	mastodon.sk	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		508				
2	mastodon.social	mastodon.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.social	509				
2	mastodon.technology	mastodon.technology	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		510				
2	mastodon.uno	mastodon.uno	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		511				
2	mastodon.xyz	mastodon.xyz	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mastodon.xyz	512				
2	mastodont.cat	mastodont.cat	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		513				
2	meemu.org	meemu.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		514				
2	monads.online	monads.online	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		515				
2	mond-basis.eu	mond-basis.eu	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		516				
2	monsterpit.net	monsterpit.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		517				
2	moytura.org	moytura.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		518				
2	mstdn.at	mstdn.at	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		519				
2	mstdn.io	mstdn.io	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mstdn.io	520				
2	mstdn.mx	mstdn.mx	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		521				
2	mstdn.social	mstdn.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		812				
2	es.muy.moe	es.muy.moe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		522				
2	nebula.moe	nebula.moe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		523				
2	newsbots.eu	newsbots.eu	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		524				
2	niu.moe	niu.moe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Niu.moe	525				
2	noagendasocial.com	noagendasocial.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		526				
2	norden.social	norden.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		527				
2	notbird.site	notbird.site	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		528				
2	nulled.red	nulled.red	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		529				
2	occult.camp	occult.camp	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		530				
2	octodon.social	octodon.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Mastodon_Instances_(octodon.social)	531				
2	social.okaris.de	social.okaris.de	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		532				
2	onster.farm	onster.farm	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		533				
2	orz.uno	orz.uno	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		803				
2	en.osm.town	en.osm.town	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		534				
2	mastodon.papey.fr	mastodon.papey.fr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		535				
2	phpc.social	phpc.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		536				
2	piss.restaurant	piss.restaurant	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		537				
2	planet.moe	planet.moe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		824				
2	playvicious.social	playvicious.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		538				
2	plush.city	plush.city	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		539				
2	pokemon.men	pokemon.men	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		540				
2	pony.social	pony.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		541				
2	qaf.men	qaf.men	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		542				
2	qoto.org	qoto.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		543				
2	queer.party	queer.party	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		544				
2	quey.org	quey.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		545				
2	social.quodverum.com	social.quodverum.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		546				
2	radical.town	radical.town	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		547				
2	raggedfeathers.com	raggedfeathers.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		548				
2	toot-lab.reclaim.technology	toot-lab.reclaim.technology	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		549				
2	mastodon.sdf.org	mastodon.sdf.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		550				
2	shelter.moe	shelter.moe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		551				
2	sinblr.com	sinblr.com	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		552				
2	shpposter.club	shpposter.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		553				
2	sleeping.town	mastodon.sleeping.town	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		555				
2	sleeping.town	sleeping.town	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		556				
2	snouts.online	snouts.online	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		557				
2	social.coop	social.coop	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		558				
2	sonomu.club	sonomu.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		559				
2	sozen.network	sozen.network	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		560				
2	sunbeam.city	sunbeam.city	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		561				
2	switter.at	switter.at	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Switter.at	562				
2	takeoverthe.world	takeoverthe.world	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		563				
2	social.taker.fr	social.taker.fr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		564				
2	social.targaryen.house	social.targaryen.house	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		565				
2	social.tchncs.de	social.tchncs.de	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		566				
2	mastodon.tetaneutral.net	mastodon.tetaneutral.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		567				
2	theres.life	theres.life	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		568				
2	thraeryn.net	thraeryn.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		569				
2	todon.nl	todon.nl	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		570				
2	toot.berlin	toot.berlin	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		571				
2	toot.cafe	toot.cafe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		572				
2	toot.cat	toot.cat	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		573				
2	toot.io	toot.io	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		828				
2	toot.site	toot.site	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		574				
2	toots.social	toots.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		575				
2	tootplanet.space	tootplanet.space	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		576				
2	trollian.space	trollian.space	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		577				
2	Twingyeo (트잉여)	twingyeo.kr	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Twingyeo.kr	578				
2	twinja.club	twinja.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		579				
2	ubuntu.social	ubuntu.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		581				
2	uelfte.club	uelfte.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		582				
2	social.unextro.net	social.unextro.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		583				
2	uwu.social	uwu.social	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		584				
2	vulpine.club	vulpine.club	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		585				
2	wake.st	wake.st	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		586				
2	wandering.shop	wandering.shop	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		587				
2	whomst.dog	whomst.dog	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		588				
2	witches.live	witches.live	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		590				
2	wp-social.net	wp-social.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		591				
2	wokka.be	wokka.be	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		592				
2	social.wxcafe.net	social.wxcafe.net	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		593				
2	wxw.moe	wxw.moe	#fff	#46a	https://wee.jp/i/2.png	18	代替icon	https://ja.mstdn.wiki/Wxw.moe	594				
2	x0f.org	x0f.org	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		595				
2	yiff.life	yiff.life	#fff	#46a	https://wee.jp/i/2.png	18	代替icon		596				
3	p.a3.pm	p.a3.pm	#da5	#123	https://wee.jp/i/3.png	18	代替icon		597				
3	fedi.absturztau.be	fedi.absturztau.be	#da5	#123	https://wee.jp/i/3.png	18	代替icon		598				
3	accela.online	accela.online	#da5	#123	https://wee.jp/i/3.png	18	代替icon		599				
3	tomo.airen-no-jikken.icu	tomo.airen-no-jikken.icu	#da5	#123	https://wee.jp/i/3.png	18	代替icon		600				
3	talknet.akabe.co	talknet.akabe.co	#da5	#123	https://wee.jp/i/3.png	18	代替icon	https://ja.mstdn.wiki/Becodon	601				
3	forum.ama.ne.jp	forum.ama.ne.jp	#da5	#123	https://wee.jp/i/3.png	18	代替icon		602				
3	anime.website	anime.website	#da5	#123	https://wee.jp/i/3.png	18	代替icon		603				
3	pl.asterism.xyz	pl.asterism.xyz	#da5	#123	https://wee.jp/i/3.png	18	代替icon		604				
3	pl.at7s.me	pl.at7s.me	#da5	#123	https://wee.jp/i/3.png	18	代替icon		605				
3	blovice.bahnhof.cz	blovice.bahnhof.cz	#da5	#123	https://wee.jp/i/3.png	18	代替icon		606				
3	social.beepboop.ga	social.beepboop.ga	#da5	#123	https://wee.jp/i/3.png	18	代替icon		607				
3	blob.cat	blob.cat	#da5	#123	https://wee.jp/i/3.png	18	代替icon		876				
3	pleroma.ch405.xyz	pleroma.ch405.xyz	#da5	#123	https://wee.jp/i/3.png	18	代替icon		608				
3	social.cosnomi.com 	social.cosnomi.com 	#da5	#123	https://wee.jp/i/3.png	18	代替icon		609				
3	cybre.club	cybre.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		610				
3	curenoize.org	curenoize.org	#da5	#123	https://wee.jp/i/3.png	18	代替icon		817				
3	pleroma.damnx.net	pleroma.damnx.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		872				
3	3.distsn.org	3.distsn.org	#da5	#123	https://wee.jp/i/3.png	18	代替icon		611				
3	lorazepam.distsn.org	lorazepam.distsn.org	#da5	#123	https://wee.jp/i/3.png	18	代替icon		835				
3	pl.drdr.work	pl.drdr.work	#da5	#123	https://wee.jp/i/3.png	18	代替icon		805				
3	pleroma.eniehack.net	pleroma.eniehack.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		612				
3	fuckonthefirst.date	fuckonthefirst.date	#da5	#123	https://wee.jp/i/3.png	18	代替icon		613				
3	pleroma.fujita.style	pleroma.fujita.style	#da5	#123	https://wee.jp/i/3.png	18	代替icon		875				
3	pler.gtx.dynu.net	pler.gtx.dynu.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		614				
3	freespeechextremist.com	freespeechextremist.com	#da5	#123	https://wee.jp/i/3.png	18	代替icon		615				
3	sale.gauchiste.club	sale.gauchiste.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		616				
3	social.gerotintin.com	social.gerotintin.com	#da5	#123	https://wee.jp/i/3.png	18	代替icon		617				
3	the9thcircle.club	the9thcircle.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		618				
3	pleroma.gdgd.jp.net	pleroma.gdgd.jp.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		619				
3	pleroma.gnusocial.club	pleroma.gnusocial.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		620				
3	the.hedgehoghunter.club	the.hedgehoghunter.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		621				
3	social.hatthieves.es	social.hatthieves.es	#da5	#123	https://wee.jp/i/3.png	18	代替icon		811				
3	plrm.ht164.jp	plrm.ht164.jp	#da5	#123	https://wee.jp/i/3.png	18	代替icon		622				
3	pl.istukiy.com	pl.istukiy.com	#da5	#123	https://wee.jp/i/3.png	18	代替icon		623				
3	iscute.moe	iscute.moe	#da5	#123	https://wee.jp/i/3.png	18	代替icon		624				
3	kawen.space	kawen.space	#da5	#123	https://wee.jp/i/3.png	18	代替icon		625				
3	kitsune.cafe	kitsune.cafe	#da5	#123	https://wee.jp/i/3.png	18	代替icon		801				
3	pl.komittee.net	pl.komittee.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		626				
3	pl.kpherox.dev	pl.kpherox.dev	#da5	#123	https://wee.jp/i/3.png	18	代替icon		627				
3	letsalllovela.in	letsalllovela.in	#da5	#123	https://wee.jp/i/3.png	18	代替icon		628				
3	social.libre.fi	social.libre.fi	#da5	#123	https://wee.jp/i/3.png	18	代替icon		629				
3	marchgenso.me	marchgenso.me	#da5	#123	https://wee.jp/i/3.png	18	代替icon		630				
3	ms-olive.club	ms-olive.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		632				
3	neckbeard.xyz	neckbeard.xyz	#da5	#123	https://wee.jp/i/3.png	18	代替icon		836				
3	nixeneko.info	nixeneko.info	#da5	#123	https://wee.jp/i/3.png	18	代替icon		633				
3	patch.cx	patch.cx	#da5	#123	https://wee.jp/i/3.png	18	代替icon		634				
3	pikachu.rocks	pikachu.rocks	#da5	#123	https://wee.jp/i/3.png	18	代替icon		635				
3	pla.social	pla.social	#da5	#123	https://wee.jp/i/3.png	18	代替icon		636				
3	pleroma.pla1.net	pleroma.pla1.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		637				
3	pleroma7.pla1.net	pleroma7.pla1.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		638				
3	pleroma.io	pleroma.io	#da5	#123	https://wee.jp/i/3.png	18	代替icon		639				
3	pleroma.site	pleroma.site	#da5	#123	https://wee.jp/i/3.png	18	代替icon		640				
3	plr.ph3j.com	plr.ph3j.com	#da5	#123	https://wee.jp/i/3.png	18	代替icon		641				
3	fediverse.network	fediverse.network	#da5	#123	https://wee.jp/i/3.png	18	代替icon		642				
3	plrm.polyohm.net	plrm.polyohm.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		643				
3	social.sakamoto.gq	social.sakamoto.gq	#da5	#123	https://wee.jp/i/3.png	18	代替icon		646				
3	shigusegubu.club	shigusegubu.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		644				
3	shitposter.club	shitposter.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		647				
3	social.im	social.im	#da5	#123	https://wee.jp/i/3.png	18	代替icon		645				
3	pl.smuglo.li	pl.smuglo.li	#da5	#123	https://wee.jp/i/3.png	18	代替icon		649				
3	pleroma.soykaf.com	pleroma.soykaf.com	#da5	#123	https://wee.jp/i/3.png	18	代替icon	https://ja.mstdn.wiki/Pleroma	650				
3	stereophonic.space	stereophonic.space	#da5	#123	https://wee.jp/i/3.png	18	代替icon		631				
3	pl.telteltel.com	pl.telteltel.com	#da5	#123	https://wee.jp/i/3.png	18	代替icon		651				
3	pleroma2.miraiv.net	pleroma2.miraiv.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		873				
3	pleroma.misoni.club	pleroma.misoni.club	#da5	#123	https://wee.jp/i/3.png	18	代替icon		874				
3	social.myfreecams.com	social.myfreecams.com	#da5	#123	https://wee.jp/i/3.png	18	代替icon		652				
3	pleroma.noellabo.jp	pleroma.noellabo.jp	#da5	#123	https://wee.jp/i/3.png	18	代替icon		653				
3	pleroma.vocalodon.net	pleroma.vocalodon.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		654				
3	pleroma.wakuwakup.net	pleroma.wakuwakup.net	#da5	#123	https://wee.jp/i/3.png	18	代替icon		655				
3	weeaboo.space	weeaboo.space	#da5	#123	https://wee.jp/i/3.png	18	代替icon		656				
3	yorishiro.space	yorishiro.space	#da5	#123	https://wee.jp/i/3.png	18	代替icon		657				
4	twista.283.cloud	twista.283.cloud	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		658				
4	mk.a9z.dev	mk.a9z.dev	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		659				
4	azupo.xyz	azupo.xyz	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		792				
4	misskey.barippi.com	misskey.barippi.com	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		660				
4	ローカルコミュニティ	community.bluecore.net	#fff	#a00	https://wee.jp/i/4.png	18	代替icon		794				
4	boonchat.xyz	boonchat.xyz	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		704				
4	sisskey.cordx.net	sisskey.cordx.net	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		449				
4	gyutte.site	gyutte.site	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		661				
4	msk.ht164.jp	msk.ht164.jp	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		443				
4	mi.ijs01140.cf	mi.ijs01140.cf	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		789				
4	iro.moe	iro.moe	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		648				
4	msk.kirigakure.net	msk.kirigakure.net	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		662				
4	kig.life	kig.life	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		663				
4	gaze.live-on.net	gaze.live-on.net	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		664				
4	mamesky.mamemo.online	mamesky.mamemo.online	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		666				
4	misskey.m544.net	misskey.m544.net	#fff	#17a	https://wee.jp/i/4.png	18	代替icon		667				
